StationId,TimeStamp,RainHourly,RainDaily,LocationName,Latitude,Longitude
GUFEW112,11/2/2024 0:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/2/2024 0:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/2/2024 0:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/2/2024 0:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/2/2024 0:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/2/2024 0:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/2/2024 0:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 23:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 23:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 23:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 23:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 23:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 23:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 23:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 23:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 22:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 22:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 22:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 22:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 22:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 22:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 22:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 22:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 21:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 21:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 21:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 21:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 21:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 21:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 21:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 21:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 20:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 20:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 20:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 20:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 20:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 20:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 20:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 20:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 19:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 19:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 19:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 19:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 19:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 19:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 19:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 19:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 18:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 18:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 18:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 18:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 18:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 18:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 18:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 18:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 17:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 17:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 17:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 17:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 17:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 17:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 17:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 17:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 16:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 16:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 16:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 16:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 16:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 16:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 16:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 16:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 15:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 15:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 15:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 15:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 15:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 15:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 15:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 15:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 14:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 14:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 14:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 14:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 14:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 14:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 14:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 14:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 13:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 13:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 13:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 13:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 13:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 13:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 13:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 13:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 12:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 12:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 12:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 12:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 12:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 12:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 12:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 12:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 11:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 11:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 11:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 11:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 11:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 11:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 11:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 11:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 10:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 10:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 10:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 10:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 10:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 10:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 10:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 10:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 9:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 9:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 9:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 9:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 9:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 9:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 9:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 9:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 8:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 8:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 8:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 8:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 8:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 8:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 8:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 8:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 7:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 7:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 7:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 7:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 7:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 7:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 7:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 7:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 6:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 6:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 6:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 6:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 6:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 6:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 6:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 6:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 5:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 5:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 5:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 5:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 5:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 5:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 5:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 5:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 4:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 4:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 4:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 4:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 4:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 4:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 4:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 4:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 3:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 3:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 3:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 3:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 3:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 3:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 3:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 3:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 2:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 2:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 2:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 2:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 2:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 2:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 2:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 2:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 1:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 1:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 1:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 1:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 1:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 1:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 1:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 1:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 0:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 0:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 0:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 0:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,11/1/2024 0:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,11/1/2024 0:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,11/1/2024 0:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,11/1/2024 0:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 23:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 23:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 23:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 23:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 23:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 23:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 23:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 23:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 22:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 22:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 22:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 22:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 22:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 22:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 22:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 22:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 21:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 21:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 21:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 21:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 21:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 21:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 21:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 21:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 20:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 20:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 20:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 20:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 20:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 20:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 20:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 20:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 19:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 19:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 19:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 19:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 19:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 19:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 19:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 19:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 18:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 18:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 18:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 18:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 18:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 18:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 18:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 18:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 17:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 17:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 17:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 17:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 17:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 17:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 17:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 17:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 16:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 16:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 16:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 16:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 16:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 16:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 16:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 16:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 15:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 15:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 15:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 15:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 15:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 15:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 15:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 15:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 14:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 14:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 14:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 14:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 14:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 14:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 14:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 14:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 13:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 13:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 13:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 13:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 13:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 13:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 13:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 13:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 12:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 12:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 12:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 12:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 12:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 12:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 12:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 12:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 11:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 11:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 11:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 11:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 11:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 11:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 11:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 11:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 10:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 10:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 10:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 10:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 10:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 10:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 10:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 10:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 9:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 9:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 9:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 9:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 9:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 9:15,0,0,GPO Chargawa,26.802396,83.39472
GUFEW111,10/31/2024 9:00,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 9:00,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 8:45,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 8:45,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW111,10/31/2024 8:30,0,0,GPO Chargawa,26.802396,83.39472
GUFEW112,10/31/2024 8:30,0,0,DMO Arya Nagar,26.76293384,83.33593343
GUFEW112,10/31/2024 8:15,0,0,DMO Arya Nagar,26.76293384,83.33593343
